	Domain	"Phylum	"	"Class	"	"Order	"	Family 	"Genus	"	Species
OTU26856	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU26857	k:Bacteria	p:Gracilibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26858	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26859	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Vampirovibrionales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26860	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26861	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bacteriovoracaceae	UNKNOWN	UNKNOWN
OTU26862	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26863	k:Bacteria	p:Nitrospirae	c:Nitrospira	o:Nitrospirales	f:0319-6A21	UNKNOWN	UNKNOWN
OTU26864	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26865	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfuromonadales	f:GR-WP33-58	UNKNOWN	UNKNOWN
OTU26866	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Mitochondria	UNKNOWN	UNKNOWN
OTU26867	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26868	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26869	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26870	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU26871	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:Blfdi19	UNKNOWN	UNKNOWN
OTU26872	k:Bacteria	p:Planctomycetes	c:Pla4_lineage	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26873	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Planctomyces	UNKNOWN
OTU26874	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26875	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26876	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26877	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26878	k:Bacteria	p:Planctomycetes	c:Phycisphaerae	o:MSBL9	UNKNOWN	UNKNOWN	UNKNOWN
OTU26879	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26880	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:P3OB-42	UNKNOWN	UNKNOWN
OTU26881	k:Bacteria	p:Actinobacteria	c:Acidimicrobiia	o:Acidimicrobiales	f:OM1_clade	UNKNOWN	UNKNOWN
OTU26882	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26883	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26884	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Sphingomonadales	f:Sphingomonadaceae	g:Sphingomonas	UNKNOWN
OTU26885	k:Bacteria	p:Acidobacteria	c:Subgroup_22	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26886	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU26887	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26888	k:Bacteria	p:Deinococcus-Thermus	c:Deinococci	o:Deinococcales	f:Trueperaceae	g:Truepera	UNKNOWN
OTU26889	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26890	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Rhodopirellula	s:bacterium_WH5-6
OTU26891	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU26892	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26893	k:Bacteria	p:Verrucomicrobia	c:Verrucomicrobiae	o:Verrucomicrobiales	f:Verrucomicrobiaceae	g:Haloferula	UNKNOWN
OTU26894	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhodospirillales	f:Rhodospirillaceae	g:Thalassospira	UNKNOWN
OTU26895	k:Bacteria	p:Firmicutes	c:Clostridia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26896	k:Bacteria	p:Bacteroidetes	c:Sphingobacteriia	o:Sphingobacteriales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26897	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26898	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26899	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU26900	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26901	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26902	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26903	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Methylococcales	f:Methylococcaceae	g:Methylomicrobium	UNKNOWN
OTU26904	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:Lineage_IV	UNKNOWN	UNKNOWN	UNKNOWN
OTU26905	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26906	k:Bacteria	p:Chloroflexi	c:Anaerolineae	o:Anaerolineales	f:Anaerolineaceae	UNKNOWN	UNKNOWN
OTU26907	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26908	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	UNKNOWN	UNKNOWN
OTU26909	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26910	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26911	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:BIrii41	UNKNOWN	UNKNOWN
OTU26912	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26913	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:Lineage_IIb	UNKNOWN	UNKNOWN	UNKNOWN
OTU26914	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26915	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:MVP-88	UNKNOWN	UNKNOWN	UNKNOWN
OTU26916	k:Bacteria	p:Verrucomicrobia	c:Verrucomicrobiae	o:Verrucomicrobiales	f:DEV007	UNKNOWN	UNKNOWN
OTU26917	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:MVP-88	UNKNOWN	UNKNOWN	UNKNOWN
OTU26918	k:Bacteria	p:TM6	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26919	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26920	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:Lineage_IIa	UNKNOWN	UNKNOWN	UNKNOWN
OTU26921	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26922	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Rickettsiales_Incertae_Sedis	g:Candidatus_Odyssella	UNKNOWN
OTU26923	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Gastranaerophilales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26924	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26925	k:Bacteria	p:Acidobacteria	c:Holophagae	o:Subgroup_7	UNKNOWN	UNKNOWN	UNKNOWN
OTU26926	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Chromatiales	f:Ectothiorhodospiraceae	g:Thioalkalispira	UNKNOWN
OTU26927	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26928	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26929	k:Archaea	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26930	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26931	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Sh765B-TzT-29	UNKNOWN	UNKNOWN	UNKNOWN
OTU26932	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26933	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26934	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26935	k:Bacteria	p:Actinobacteria	c:Thermoleophilia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26936	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26937	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Bdellovibrionales	f:Bacteriovoracaceae	UNKNOWN	UNKNOWN
OTU26938	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26939	k:Archaea	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26940	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26941	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26942	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26943	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26944	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26945	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26946	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26947	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26948	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26949	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26950	k:Bacteria	p:Cyanobacteria	c:Melainabacteria	o:Gastranaerophilales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26951	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Xanthomonadales	f:Solimonadaceae	UNKNOWN	UNKNOWN
OTU26952	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26953	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26954	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_6	UNKNOWN	UNKNOWN	UNKNOWN
OTU26955	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26956	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26957	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26958	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26959	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26960	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26961	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26962	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Subgroup_4	f:11-24	UNKNOWN	UNKNOWN
OTU26963	k:Bacteria	p:Chloroflexi	c:KD4-96	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26964	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26965	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU26966	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26967	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfuromonadales	f:Desulfuromonadaceae	g:Desulfuromonas	UNKNOWN
OTU26968	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26969	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26970	k:Bacteria	p:Planctomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26971	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU26972	k:Bacteria	p:Fibrobacteres	c:Fibrobacteria	o:Fibrobacterales	f:Fibrobacteraceae	g:possible_genus_04	UNKNOWN
OTU26973	k:Bacteria	p:Actinobacteria	c:MB-A2-108	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26974	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26975	k:Bacteria	p:Proteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26976	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26977	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26978	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26979	k:Bacteria	p:Chlamydiae	c:Chlamydiae	o:Chlamydiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26980	k:Bacteria	p:Proteobacteria	c:TA18	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26981	k:Bacteria	p:Planctomycetes	c:Pla3_lineage	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26982	k:Archaea	p:Euryarchaeota	c:Halobacteria	o:Halobacteriales	f:Halobacteriaceae	g:Halosimplex	UNKNOWN
OTU26983	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Oligoflexales	UNKNOWN	UNKNOWN	UNKNOWN
OTU26984	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26985	k:Bacteria	p:Actinobacteria	c:Actinobacteria	o:Streptosporangiales	f:Streptosporangiaceae	g:Sphaerisporangium	UNKNOWN
OTU26986	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26987	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Coxiella	UNKNOWN
OTU26988	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26989	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26990	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26991	k:Bacteria	p:Bacteroidetes	c:Cytophagia	o:Cytophagales	f:Cytophagaceae	g:Cytophaga	UNKNOWN
OTU26992	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Planctomyces	UNKNOWN
OTU26993	k:Bacteria	p:Acidobacteria	c:Acidobacteria	o:Acidobacteriales	f:Acidobacteriaceae_[Subgroup_1]	g:Granulicella	UNKNOWN
OTU26994	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU26995	k:Bacteria	p:Saccharibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26996	k:Bacteria	p:Firmicutes	c:Clostridia	o:Clostridiales	f:Lachnospiraceae	UNKNOWN	UNKNOWN
OTU26997	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Myxococcales	f:P3OB-42	UNKNOWN	UNKNOWN
OTU26998	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU26999	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27000	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Cellvibrionales	f:Microbulbiferaceae	g:Microbulbifer	UNKNOWN
OTU27001	k:Bacteria	p:Gracilibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27002	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27003	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27004	k:Bacteria	p:Bacteroidetes	c:Flavobacteriia	o:Flavobacteriales	f:Cryomorphaceae	g:Fluviicola	UNKNOWN
OTU27005	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27006	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27007	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27008	k:Bacteria	p:Chloroflexi	c:Ktedonobacteria	o:Ktedonobacterales	f:1959-1	UNKNOWN	UNKNOWN
OTU27009	k:Bacteria	p:Saccharibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27010	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27011	k:Bacteria	p:Planctomycetes	c:OM190	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27012	k:Bacteria	p:Bacteroidetes	c:Flavobacteriia	o:Flavobacteriales	f:Flavobacteriaceae	g:Subsaxibacter	UNKNOWN
OTU27013	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Desulfobacterales	f:Desulfobacteraceae	g:Desulfonatronobacter	UNKNOWN
OTU27014	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27015	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27016	k:Bacteria	p:Proteobacteria	c:Betaproteobacteria	o:Burkholderiales	f:Alcaligenaceae	UNKNOWN	UNKNOWN
OTU27017	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27018	k:Bacteria	p:Planctomycetes	c:OM190	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27019	k:Archaea	p:Euryarchaeota	c:Methanobacteria	o:Methanobacteriales	f:Methanobacteriaceae	g:Methanobacterium	s:Methanobacterium_sp._MC-20
OTU27020	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rickettsiales	f:Rickettsiaceae	UNKNOWN	UNKNOWN
OTU27021	k:Bacteria	p:Microgenomates	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27022	k:Bacteria	p:Cyanobacteria	c:Cyanobacteria	o:SubsectionIII	f:FamilyI	UNKNOWN	UNKNOWN
OTU27023	k:Bacteria	p:TM6	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27024	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU27025	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27026	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Legionellaceae	g:Legionella	UNKNOWN
OTU27027	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27028	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27029	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27030	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Pir4_lineage	UNKNOWN
OTU27031	k:Bacteria	p:Planctomycetes	c:Pla4_lineage	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27032	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:DB1-14	UNKNOWN	UNKNOWN	UNKNOWN
OTU27033	k:Bacteria	p:Proteobacteria	c:Alphaproteobacteria	o:Rhizobiales	f:Hyphomicrobiaceae	UNKNOWN	UNKNOWN
OTU27034	k:Bacteria	p:Planctomycetes	c:Planctomycetacia	o:Planctomycetales	f:Planctomycetaceae	g:Isosphaera	UNKNOWN
OTU27035	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:Lineage_IIb	UNKNOWN	UNKNOWN	UNKNOWN
OTU27036	k:Bacteria	p:Saccharibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27037	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27038	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27039	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27040	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27041	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27042	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27043	k:Bacteria	p:Latescibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27044	k:Bacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27045	k:Archaea	p:Woesearchaeota_[DHVEG-6]	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27046	k:Bacteria	p:Verrucomicrobia	c:OPB35_soil_group	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27047	k:Bacteria	p:Elusimicrobia	c:Elusimicrobia	o:Lineage_IIc	UNKNOWN	UNKNOWN	UNKNOWN
OTU27048	k:Bacteria	p:Proteobacteria	c:Gammaproteobacteria	o:Legionellales	f:Coxiellaceae	g:Aquicella	UNKNOWN
OTU27049	k:Bacteria	p:Verrucomicrobia	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27050	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:GR-WP33-30	UNKNOWN	UNKNOWN	UNKNOWN
OTU27051	k:Bacteria	p:Parcubacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27052	k:Bacteria	p:Gracilibacteria	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27053	k:Bacteria	p:Proteobacteria	c:Deltaproteobacteria	o:Sh765B-TzT-29	UNKNOWN	UNKNOWN	UNKNOWN
OTU27054	k:Archaea	p:Euryarchaeota	c:Thermoplasmata	o:Thermoplasmatales	f:ASC21	UNKNOWN	UNKNOWN
OTU27055	k:Bacteria	p:Omnitrophica	c:NPL-UPA2	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU27056	k:Bacteria	p:Candidate_division_OP3	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
